1020545,0,589,ABQ,LAX
1031950,25,589,ABQ,LAX
1030545,0,589,ABQ,LAX
1040545,-4,589,ABQ,LAX
1051950,53,589,ABQ,LAX
1061950,53,589,ABQ,LAX
1060545,22,589,ABQ,LAX
1071950,122,589,ABQ,LAX
1070545,-4,589,ABQ,LAX
1081950,13,589,ABQ,LAX
1080545,33,589,ABQ,LAX
1091950,-8,589,ABQ,LAX
1090545,-4,589,ABQ,LAX
1101950,0,589,ABQ,LAX
1100545,-4,589,ABQ,LAX
1110545,7,589,ABQ,LAX
1121950,-9,589,ABQ,LAX
1131950,0,589,ABQ,LAX
1130545,14,589,ABQ,LAX
1141950,-6,589,ABQ,LAX
1140545,-5,589,ABQ,LAX
1151950,0,589,ABQ,LAX
1150545,0,589,ABQ,LAX
1161950,-7,589,ABQ,LAX
1160545,-1,589,ABQ,LAX
1171950,8,589,ABQ,LAX
1170545,-7,589,ABQ,LAX
1180545,0,589,ABQ,LAX
1191950,33,589,ABQ,LAX
1201950,56,589,ABQ,LAX
1200545,-7,589,ABQ,LAX
1211950,10,589,ABQ,LAX
1210545,-4,589,ABQ,LAX
1221950,58,589,ABQ,LAX
1220545,-8,589,ABQ,LAX
1231950,12,589,ABQ,LAX
1230545,0,589,ABQ,LAX
1241950,-8,589,ABQ,LAX
1240545,0,589,ABQ,LAX
1250545,-7,589,ABQ,LAX
1261950,-9,589,ABQ,LAX
1271950,112,589,ABQ,LAX
1270545,-8,589,ABQ,LAX
1281950,22,589,ABQ,LAX
1280545,-4,589,ABQ,LAX
1291950,62,589,ABQ,LAX
1290545,-7,589,ABQ,LAX
1301950,-8,589,ABQ,LAX
1300545,97,589,ABQ,LAX
1311950,-10,589,ABQ,LAX
1310545,6,589,ABQ,LAX
1011225,10,589,ABQ,LAX
1012137,-8,285,ABQ,PHX
1010620,-7,285,ABQ,PHX
1011225,-4,285,ABQ,PHX
1010830,-5,285,ABQ,PHX
1011835,-6,285,ABQ,PHX
1010715,-2,428,ABQ,SLC
1011204,26,428,ABQ,SLC
1011626,39,589,ABQ,LAX
1010600,-7,779,ABQ,SFO
1011047,25,589,ABQ,LAX
1011344,21,303,ABQ,DEN
1021225,4,589,ABQ,LAX
1022137,-6,285,ABQ,PHX
1020620,1,285,ABQ,PHX
1021225,-6,285,ABQ,PHX
1020830,-3,285,ABQ,PHX
1021835,-8,285,ABQ,PHX
1020600,-2,428,ABQ,SLC
1021204,11,428,ABQ,SLC
1021825,23,428,ABQ,SLC
1020600,0,779,ABQ,SFO
1021933,4,303,ABQ,DEN
1021047,-5,589,ABQ,LAX
1021626,4,589,ABQ,LAX
1031225,42,589,ABQ,LAX
1032137,-5,285,ABQ,PHX
1030620,-8,285,ABQ,PHX
1031225,-5,285,ABQ,PHX
1030830,-4,285,ABQ,PHX
1031835,3,285,ABQ,PHX
1030600,-1,428,ABQ,SLC
1031204,84,428,ABQ,SLC
1031825,-8,428,ABQ,SLC
1030600,-10,779,ABQ,SFO
1031933,-8,303,ABQ,DEN
1031047,-4,589,ABQ,LAX
1031626,2,589,ABQ,LAX
1041225,3,589,ABQ,LAX
1042137,0,285,ABQ,PHX
1040620,-9,285,ABQ,PHX
1041225,-6,285,ABQ,PHX
1040830,-2,285,ABQ,PHX
1041835,-8,285,ABQ,PHX
1040600,-2,428,ABQ,SLC
1041204,40,428,ABQ,SLC
1041825,-3,428,ABQ,SLC
1041404,52,646,ABQ,IAH
1041933,25,303,ABQ,DEN
1040600,-5,779,ABQ,SFO
1041047,45,589,ABQ,LAX
1041626,41,589,ABQ,LAX
1051225,3,589,ABQ,LAX
1050545,83,589,ABQ,LAX
1052137,4,285,ABQ,PHX
1050620,-6,285,ABQ,PHX
1051225,-6,285,ABQ,PHX
1050830,-7,285,ABQ,PHX
1051835,-3,285,ABQ,PHX
1050605,-2,428,ABQ,SLC
1051204,-1,428,ABQ,SLC
1051825,16,428,ABQ,SLC
1051040,-7,646,ABQ,IAH
1050615,-1,646,ABQ,IAH
1051721,70,646,ABQ,IAH
1051411,33,646,ABQ,IAH
1051658,53,589,ABQ,LAX
1051933,19,303,ABQ,DEN
1050530,-4,303,ABQ,DEN
1050615,0,779,ABQ,SFO
1051051,35,589,ABQ,LAX
1061225,3,589,ABQ,LAX
1060620,-2,285,ABQ,PHX
1061225,-4,285,ABQ,PHX
1060830,24,285,ABQ,PHX
1061835,-6,285,ABQ,PHX
1060600,40,428,ABQ,SLC
1061720,-2,428,ABQ,SLC
1060600,0,779,ABQ,SFO
1061933,-1,303,ABQ,DEN
1061040,-3,589,ABQ,LAX
1061626,-7,589,ABQ,LAX
1071225,5,589,ABQ,LAX
1071225,-6,285,ABQ,PHX
1070830,-6,285,ABQ,PHX
1070620,-1,285,ABQ,PHX
1070600,3,428,ABQ,SLC
1071230,-3,428,ABQ,SLC
1071815,-10,428,ABQ,SLC
1071239,0,971,ABQ,ORD
1070815,4,779,ABQ,SFO
1071635,-15,589,ABQ,LAX
1081255,24,589,ABQ,LAX
1081225,-8,285,ABQ,PHX
1080830,-8,285,ABQ,PHX
1080620,-5,285,ABQ,PHX
1081835,-10,285,ABQ,PHX
1080600,-3,428,ABQ,SLC
1081230,-4,428,ABQ,SLC
1081815,-8,428,ABQ,SLC
1081239,3,971,ABQ,ORD
1080815,36,779,ABQ,SFO
1081635,59,589,ABQ,LAX
1091255,11,589,ABQ,LAX
1090620,-7,285,ABQ,PHX
1091225,-7,285,ABQ,PHX
1090830,-7,285,ABQ,PHX
1091835,-8,285,ABQ,PHX
1090600,-2,428,ABQ,SLC
1091230,-3,428,ABQ,SLC
1091720,-4,428,ABQ,SLC
1091239,0,971,ABQ,ORD
1090815,151,779,ABQ,SFO
1091635,0,589,ABQ,LAX
1101255,-6,589,ABQ,LAX
1100620,-1,285,ABQ,PHX
1101225,-5,285,ABQ,PHX
1100830,-5,285,ABQ,PHX
1101835,-10,285,ABQ,PHX
1100600,-2,428,ABQ,SLC
1101230,-8,428,ABQ,SLC
1101720,-9,428,ABQ,SLC
1101239,92,971,ABQ,ORD
1100815,-6,779,ABQ,SFO
1101635,36,589,ABQ,LAX
1111255,-1,589,ABQ,LAX
1111225,-8,285,ABQ,PHX
1110830,-4,285,ABQ,PHX
1110620,-7,285,ABQ,PHX
1111835,-9,285,ABQ,PHX
1110800,-4,428,ABQ,SLC
1111230,-4,428,ABQ,SLC
1111101,8,646,ABQ,IAH
1111239,-8,971,ABQ,ORD
1110815,-4,779,ABQ,SFO
1111635,-5,589,ABQ,LAX
1121255,-2,589,ABQ,LAX
1120545,-8,589,ABQ,LAX
1120620,-9,285,ABQ,PHX
1121225,-6,285,ABQ,PHX
1120830,1,285,ABQ,PHX
1121835,-9,285,ABQ,PHX
1120600,-9,428,ABQ,SLC
1121230,-12,428,ABQ,SLC
1121720,-4,428,ABQ,SLC
1121239,-1,971,ABQ,ORD
1120600,-7,779,ABQ,SFO
1121632,-13,589,ABQ,LAX
1131255,-5,589,ABQ,LAX
1130620,-6,285,ABQ,PHX
1131225,-7,285,ABQ,PHX
1130830,-11,285,ABQ,PHX
1131835,-9,285,ABQ,PHX
1130600,-2,428,ABQ,SLC
1131230,-9,428,ABQ,SLC
1131720,-4,428,ABQ,SLC
1131239,-9,971,ABQ,ORD
1130815,-7,779,ABQ,SFO
1131635,3,589,ABQ,LAX
1141255,1,589,ABQ,LAX
1141225,-3,285,ABQ,PHX
1140830,-4,285,ABQ,PHX
1140620,-7,285,ABQ,PHX
1140600,-2,428,ABQ,SLC
1141230,-7,428,ABQ,SLC
1141815,-11,428,ABQ,SLC
1141239,-6,971,ABQ,ORD
1140815,-3,779,ABQ,SFO
1141635,-13,589,ABQ,LAX
1151255,-8,589,ABQ,LAX
1151225,-4,285,ABQ,PHX
1150830,-4,285,ABQ,PHX
1150620,-1,285,ABQ,PHX
1151835,-9,285,ABQ,PHX
1150600,-1,428,ABQ,SLC
1151230,-9,428,ABQ,SLC
1151815,-11,428,ABQ,SLC
1151239,-5,971,ABQ,ORD
1150815,-8,779,ABQ,SFO
1151635,10,589,ABQ,LAX
1161255,-4,589,ABQ,LAX
1160620,-2,285,ABQ,PHX
1161225,-7,285,ABQ,PHX
1160830,1,285,ABQ,PHX
1161835,-9,285,ABQ,PHX
1160600,-1,428,ABQ,SLC
1161230,-6,428,ABQ,SLC
1161720,-6,428,ABQ,SLC
1161239,16,971,ABQ,ORD
1160815,-8,779,ABQ,SFO
1161635,-6,589,ABQ,LAX
1171255,-4,589,ABQ,LAX
1170620,-4,285,ABQ,PHX
1171225,-6,285,ABQ,PHX
1170830,-9,285,ABQ,PHX
1171835,-9,285,ABQ,PHX
1170600,-3,428,ABQ,SLC
1171230,-3,428,ABQ,SLC
1171720,155,428,ABQ,SLC
1171239,-10,971,ABQ,ORD
1170600,-10,779,ABQ,SFO
1171635,-2,589,ABQ,LAX
1181255,-11,589,ABQ,LAX
1181225,-3,285,ABQ,PHX
1180830,-5,285,ABQ,PHX
1180620,-5,285,ABQ,PHX
1181835,-9,285,ABQ,PHX
1180800,-5,428,ABQ,SLC
1181230,-5,428,ABQ,SLC
1181101,-2,646,ABQ,IAH
1181239,-5,971,ABQ,ORD
1180815,-5,779,ABQ,SFO
1181635,-3,589,ABQ,LAX
1191255,2,589,ABQ,LAX
1190545,26,589,ABQ,LAX
1190620,-5,285,ABQ,PHX
1191225,-5,285,ABQ,PHX
1190830,-1,285,ABQ,PHX
1191835,-9,285,ABQ,PHX
1190600,-7,428,ABQ,SLC
1191230,-8,428,ABQ,SLC
1191239,84,971,ABQ,ORD
1190600,-8,779,ABQ,SFO
1191632,-11,589,ABQ,LAX
1201255,-12,589,ABQ,LAX
1200620,-8,285,ABQ,PHX
1201225,3,285,ABQ,PHX
1200830,-7,285,ABQ,PHX
1201835,-2,285,ABQ,PHX
1200600,-4,428,ABQ,SLC
1201230,-4,428,ABQ,SLC
1201720,-5,428,ABQ,SLC
1201239,1,971,ABQ,ORD
1200600,-9,779,ABQ,SFO
1201635,-11,589,ABQ,LAX
1211255,-7,589,ABQ,LAX
1211225,-2,285,ABQ,PHX
1210830,-6,285,ABQ,PHX
1210620,-5,285,ABQ,PHX
1210600,-5,428,ABQ,SLC
1211230,7,428,ABQ,SLC
1211815,-10,428,ABQ,SLC
1211239,-4,971,ABQ,ORD
1210815,-12,779,ABQ,SFO
1211635,-13,589,ABQ,LAX
1221255,-10,589,ABQ,LAX
1221225,-7,285,ABQ,PHX
1220830,-8,285,ABQ,PHX
1220620,-7,285,ABQ,PHX
1221835,-3,285,ABQ,PHX
1220600,-2,428,ABQ,SLC
1221230,-4,428,ABQ,SLC
1221815,-10,428,ABQ,SLC
1221239,40,971,ABQ,ORD
1220815,-2,779,ABQ,SFO
1221635,-9,589,ABQ,LAX
1231255,-2,589,ABQ,LAX
1230620,-6,285,ABQ,PHX
1231225,-6,285,ABQ,PHX
1230830,-6,285,ABQ,PHX
1231835,-8,285,ABQ,PHX
1230600,-5,428,ABQ,SLC
1231230,19,428,ABQ,SLC
1231720,26,428,ABQ,SLC
1231239,-3,971,ABQ,ORD
1230815,-5,779,ABQ,SFO
1231635,6,589,ABQ,LAX
1241255,-1,589,ABQ,LAX
1240620,-8,285,ABQ,PHX
1241225,-6,285,ABQ,PHX
1240830,-6,285,ABQ,PHX
1241835,-10,285,ABQ,PHX
1240600,-6,428,ABQ,SLC
1241230,-5,428,ABQ,SLC
1241720,-9,428,ABQ,SLC
1241239,60,971,ABQ,ORD
1240815,-7,779,ABQ,SFO
1241635,-5,589,ABQ,LAX
1251255,-8,589,ABQ,LAX
1251225,-7,285,ABQ,PHX
1250830,-8,285,ABQ,PHX
1250620,-6,285,ABQ,PHX
1251835,-12,285,ABQ,PHX
1250800,-8,428,ABQ,SLC
1251230,-5,428,ABQ,SLC
1251101,-9,646,ABQ,IAH
1251239,9,971,ABQ,ORD
1250815,-7,779,ABQ,SFO
1251635,-6,589,ABQ,LAX
1261255,-13,589,ABQ,LAX
1260545,13,589,ABQ,LAX
1260620,-8,285,ABQ,PHX
1261225,-1,285,ABQ,PHX
1260830,-4,285,ABQ,PHX
1261835,-7,285,ABQ,PHX
1260600,-1,428,ABQ,SLC
1261230,34,428,ABQ,SLC
1261720,-1,428,ABQ,SLC
1261239,-6,971,ABQ,ORD
1260600,-10,779,ABQ,SFO
1261632,-3,589,ABQ,LAX
1271255,59,589,ABQ,LAX
1270620,-7,285,ABQ,PHX
1271225,-4,285,ABQ,PHX
1270830,-9,285,ABQ,PHX
1271835,-9,285,ABQ,PHX
1270600,-2,428,ABQ,SLC
1271230,-1,428,ABQ,SLC
1271720,9,428,ABQ,SLC
1271239,0,971,ABQ,ORD
1270815,71,779,ABQ,SFO
1271635,11,589,ABQ,LAX
1281255,-7,589,ABQ,LAX
1281225,-6,285,ABQ,PHX
1280830,-7,285,ABQ,PHX
1280620,-8,285,ABQ,PHX
1280600,-10,428,ABQ,SLC
1281230,19,428,ABQ,SLC
1281815,-8,428,ABQ,SLC
1281239,-8,971,ABQ,ORD
1280815,39,779,ABQ,SFO
1281635,-12,589,ABQ,LAX
1291255,121,589,ABQ,LAX
1291225,-8,285,ABQ,PHX
1290830,-8,285,ABQ,PHX
1290620,-1,285,ABQ,PHX
1291835,-6,285,ABQ,PHX
1290600,-8,428,ABQ,SLC
1291230,-9,428,ABQ,SLC
1291815,-11,428,ABQ,SLC
1291239,-9,971,ABQ,ORD
1290815,58,779,ABQ,SFO
1291635,42,589,ABQ,LAX
1301255,-7,589,ABQ,LAX
1300620,-6,285,ABQ,PHX
1301225,-7,285,ABQ,PHX
1300830,-7,285,ABQ,PHX
1301835,-10,285,ABQ,PHX
1300600,-8,428,ABQ,SLC
1301230,-5,428,ABQ,SLC
1301720,-12,428,ABQ,SLC
1301239,55,971,ABQ,ORD
1300815,-6,779,ABQ,SFO
1301635,-8,589,ABQ,LAX
1311255,-7,589,ABQ,LAX
1310620,-6,285,ABQ,PHX
1311225,-6,285,ABQ,PHX
1310830,-7,285,ABQ,PHX
1311835,-8,285,ABQ,PHX
1310600,0,428,ABQ,SLC
1311230,0,428,ABQ,SLC
1311720,3,428,ABQ,SLC
1311239,14,971,ABQ,ORD
1310815,-9,779,ABQ,SFO
1311635,-10,589,ABQ,LAX
1010755,-1,1414,ABQ,IAD
1020755,-2,1414,ABQ,IAD
1030755,0,1414,ABQ,IAD
1040600,292,1414,ABQ,IAD
1050605,0,1414,ABQ,IAD
1060755,25,1414,ABQ,IAD
1070755,-6,1414,ABQ,IAD
1100820,-11,1414,ABQ,IAD
1110600,5,1414,ABQ,IAD
1120820,-8,1414,ABQ,IAD
1130820,-10,1414,ABQ,IAD
1170820,-8,1414,ABQ,IAD
1180600,-12,1414,ABQ,IAD
1190820,-9,1414,ABQ,IAD
1200820,-6,1414,ABQ,IAD
1240820,5,1414,ABQ,IAD
1250600,-5,1414,ABQ,IAD
1260820,-2,1414,ABQ,IAD
1270820,4,1414,ABQ,IAD
1310820,-9,1414,ABQ,IAD
1011340,8,966,ABQ,PDX
1011815,36,546,ABQ,SAN
1011305,27,285,ABQ,PHX
1011235,41,1025,ABQ,SEA
1010815,2,504,ABQ,DAL
1011230,14,303,ABQ,DEN
1012000,271,589,ABQ,LAX
1010955,0,285,ABQ,PHX
1012005,7,423,ABQ,LAS
1010800,-1,589,ABQ,LAX
1011140,58,589,ABQ,LAX
1011645,127,974,ABQ,MDW
1011425,107,504,ABQ,DAL
1011220,27,504,ABQ,DAL
1010630,-3,660,ABQ,HOU
1011535,59,1451,ABQ,BWI
1011400,7,660,ABQ,HOU
1011640,34,285,ABQ,PHX
1011850,56,285,ABQ,PHX
1011120,11,772,ABQ,OAK
1011030,10,624,ABQ,MCI
1011420,25,285,ABQ,PHX
1011800,50,423,ABQ,LAS
1010855,-3,974,ABQ,MDW
1011815,14,504,ABQ,DAL
1011005,2,660,ABQ,HOU
1011240,1,423,ABQ,LAS
1010955,7,504,ABQ,DAL
1011850,71,772,ABQ,OAK
1011545,34,303,ABQ,DEN
1010940,9,546,ABQ,SAN
1011930,14,504,ABQ,DAL
1010915,-3,423,ABQ,LAS
1011605,12,504,ABQ,DAL
1021340,55,966,ABQ,PDX
1021815,50,546,ABQ,SAN
1021120,63,772,ABQ,OAK
1020855,3,303,ABQ,DEN
1021535,87,1451,ABQ,BWI
1020800,-2,504,ABQ,DAL
1021640,76,285,ABQ,PHX
1021230,71,303,ABQ,DEN
1022000,51,589,ABQ,LAX
1021220,23,504,ABQ,DAL
1021800,84,423,ABQ,LAS
1021305,4,285,ABQ,PHX
1022005,109,423,ABQ,LAS
1021140,284,589,ABQ,LAX
1021420,213,285,ABQ,PHX
1021645,218,974,ABQ,MDW
1020705,-3,504,ABQ,DAL
1021400,39,660,ABQ,HOU
1021850,83,285,ABQ,PHX
1020630,-2,660,ABQ,HOU
1020955,11,285,ABQ,PHX
1021235,8,1025,ABQ,SEA
1020855,85,974,ABQ,MDW
1020650,2,423,ABQ,LAS
1020730,0,772,ABQ,OAK
1020600,4,285,ABQ,PHX
1021005,34,660,ABQ,HOU
1020735,3,285,ABQ,PHX
1021815,117,504,ABQ,DAL
1021240,8,423,ABQ,LAS
1020955,2,504,ABQ,DAL
1021545,45,303,ABQ,DEN
1020940,9,546,ABQ,SAN
1021030,30,624,ABQ,MCI
1021930,84,504,ABQ,DAL
1020915,12,423,ABQ,LAS
1021605,119,504,ABQ,DAL
1021850,149,772,ABQ,OAK
1021410,197,504,ABQ,DAL
1020745,8,589,ABQ,LAX
1031340,107,966,ABQ,PDX
1031815,166,546,ABQ,SAN
1031120,132,772,ABQ,OAK
1030855,-3,303,ABQ,DEN
1031535,119,1451,ABQ,BWI
1030800,-2,504,ABQ,DAL
1031640,115,285,ABQ,PHX
1031230,94,303,ABQ,DEN
1032000,0,589,ABQ,LAX
1031220,28,504,ABQ,DAL
1031800,92,423,ABQ,LAS
1031305,58,285,ABQ,PHX
1032005,45,423,ABQ,LAS
1031140,112,589,ABQ,LAX
1031420,139,285,ABQ,PHX
1031645,0,974,ABQ,MDW
1030705,5,504,ABQ,DAL
1031400,168,660,ABQ,HOU
1031850,137,285,ABQ,PHX
1030630,-2,660,ABQ,HOU
1030955,8,285,ABQ,PHX
1031235,98,1025,ABQ,SEA
1030855,13,974,ABQ,MDW
1030650,0,423,ABQ,LAS
1030730,-2,772,ABQ,OAK
1030600,0,285,ABQ,PHX
1031005,321,660,ABQ,HOU
1030735,28,285,ABQ,PHX
1031815,122,504,ABQ,DAL
1031240,41,423,ABQ,LAS
1030955,8,504,ABQ,DAL
1031545,144,303,ABQ,DEN
1030940,18,546,ABQ,SAN
1031030,176,624,ABQ,MCI
1031930,125,504,ABQ,DAL
1030915,0,423,ABQ,LAS
1031605,64,504,ABQ,DAL
1031850,115,772,ABQ,OAK
1031410,144,504,ABQ,DAL
1030745,16,589,ABQ,LAX
1040700,31,504,ABQ,DAL
1040740,5,423,ABQ,LAS
1040725,0,285,ABQ,PHX
1041645,50,660,ABQ,HOU
1040855,42,589,ABQ,LAX
1040855,87,974,ABQ,MDW
1041440,190,974,ABQ,MDW
1041255,26,423,ABQ,LAS
1041730,174,546,ABQ,SAN
1041915,62,504,ABQ,DAL
1041715,98,772,ABQ,OAK
1041130,50,624,ABQ,MCI
1041430,78,1025,ABQ,SEA
1041845,91,285,ABQ,PHX
1041850,138,589,ABQ,LAX
1041340,119,303,ABQ,DEN
1040810,11,660,ABQ,HOU
1040800,0,504,ABQ,DAL
1041350,108,966,ABQ,PDX
1041655,23,504,ABQ,DAL
1041345,45,285,ABQ,PHX
1040950,16,504,ABQ,DAL
1041605,44,423,ABQ,LAS
1040900,153,285,ABQ,PHX
1041400,18,504,ABQ,DAL
1041025,59,772,ABQ,OAK
1041735,167,423,ABQ,LAS
1041010,164,303,ABQ,DEN
1041640,156,285,ABQ,PHX
1041215,146,589,ABQ,LAX
1041120,4,546,ABQ,SAN
1040810,18,1451,ABQ,BWI
1051340,55,966,ABQ,PDX
1051815,52,546,ABQ,SAN
1051120,31,772,ABQ,OAK
1050855,-2,303,ABQ,DEN
1051535,121,1451,ABQ,BWI
1050800,3,504,ABQ,DAL
1052000,54,589,ABQ,LAX
1051220,26,504,ABQ,DAL
1051800,76,423,ABQ,LAS
1052005,111,423,ABQ,LAS
1051140,40,589,ABQ,LAX
1051420,101,285,ABQ,PHX
1051645,59,974,ABQ,MDW
1051400,47,660,ABQ,HOU
1051850,171,285,ABQ,PHX
1050955,11,285,ABQ,PHX
1051235,26,1025,ABQ,SEA
1050855,0,974,ABQ,MDW
1051005,26,660,ABQ,HOU
1051815,70,504,ABQ,DAL
1050715,-1,660,ABQ,HOU
1050915,37,546,ABQ,SAN
1051640,44,285,ABQ,PHX
1051240,9,423,ABQ,LAS
1050935,15,504,ABQ,DAL
1051850,58,772,ABQ,OAK
1051030,10,624,ABQ,MCI
1051930,115,504,ABQ,DAL
1050915,16,423,ABQ,LAS
1051605,105,504,ABQ,DAL
1051235,9,303,ABQ,DEN
1051410,60,504,ABQ,DAL
1050745,42,589,ABQ,LAX
1051305,3,285,ABQ,PHX
1051545,65,303,ABQ,DEN
1061340,44,966,ABQ,PDX
1061815,55,546,ABQ,SAN
1061120,87,772,ABQ,OAK
1060855,0,303,ABQ,DEN
1061535,144,1451,ABQ,BWI
1060800,2,504,ABQ,DAL
1061230,17,303,ABQ,DEN
1062000,18,589,ABQ,LAX
1061220,84,504,ABQ,DAL
1061640,291,285,ABQ,PHX
1061800,138,423,ABQ,LAS
1061305,40,285,ABQ,PHX
1062005,95,423,ABQ,LAS
1061420,10,285,ABQ,PHX
1061645,0,974,ABQ,MDW
1060705,-1,504,ABQ,DAL
1061140,145,589,ABQ,LAX
1061400,51,660,ABQ,HOU
1061850,89,285,ABQ,PHX
1060630,1,660,ABQ,HOU
1060955,21,285,ABQ,PHX
1061235,79,1025,ABQ,SEA
1060650,-2,423,ABQ,LAS
1060730,19,772,ABQ,OAK
1061815,48,504,ABQ,DAL
1060600,3,285,ABQ,PHX
1061005,169,660,ABQ,HOU
1060735,20,285,ABQ,PHX
1060855,0,974,ABQ,MDW
1061240,9,423,ABQ,LAS
1060955,6,504,ABQ,DAL
1061545,51,303,ABQ,DEN
1060940,25,546,ABQ,SAN
1061030,26,624,ABQ,MCI
1061930,51,504,ABQ,DAL
1060915,31,423,ABQ,LAS
1061605,14,504,ABQ,DAL
1061850,68,772,ABQ,OAK
1061410,16,504,ABQ,DAL
1060745,10,589,ABQ,LAX
1071340,11,1025,ABQ,SEA
1071705,152,772,ABQ,OAK
1071840,58,546,ABQ,SAN
1070920,9,285,ABQ,PHX
1071155,5,624,ABQ,MCI
1070645,1,504,ABQ,DAL
1071305,59,423,ABQ,LAS
1071110,42,285,ABQ,PHX
1070615,-2,285,ABQ,PHX
1071620,40,285,ABQ,PHX
1071940,29,285,ABQ,PHX
1071415,27,660,ABQ,HOU
1070855,0,974,ABQ,MDW
1071110,11,660,ABQ,HOU
1071045,5,1451,ABQ,BWI
1071615,0,974,ABQ,MDW
1070705,2,285,ABQ,PHX
1070725,0,589,ABQ,LAX
1071315,26,285,ABQ,PHX
1070745,0,303,ABQ,DEN
1070650,1,423,ABQ,LAS
1071815,25,589,ABQ,LAX
1071700,28,504,ABQ,DAL
1070830,0,546,ABQ,SAN
1071155,4,589,ABQ,LAX
1070830,6,660,ABQ,HOU
1071805,13,504,ABQ,DAL
1071240,15,504,ABQ,DAL
1071015,33,423,ABQ,LAS
1071915,58,423,ABQ,LAS
1071115,394,303,ABQ,DEN
1070805,0,772,ABQ,OAK
1071915,120,504,ABQ,DAL
1071025,20,504,ABQ,DAL
1071720,3,303,ABQ,DEN
1071355,26,504,ABQ,DAL
1081340,27,1025,ABQ,SEA
1081705,61,772,ABQ,OAK
1081840,36,546,ABQ,SAN
1080920,52,285,ABQ,PHX
1081155,28,624,ABQ,MCI
1080645,-3,504,ABQ,DAL
1081305,6,423,ABQ,LAS
1081110,45,285,ABQ,PHX
1080615,0,285,ABQ,PHX
1081620,10,285,ABQ,PHX
1081940,40,285,ABQ,PHX
1081415,12,660,ABQ,HOU
1080855,-2,974,ABQ,MDW
1081110,4,660,ABQ,HOU
1081045,7,1451,ABQ,BWI
1081615,-2,974,ABQ,MDW
1080705,-4,285,ABQ,PHX
1080725,-2,589,ABQ,LAX
1081315,4,285,ABQ,PHX
1080745,0,303,ABQ,DEN
1080650,-2,423,ABQ,LAS
1081815,3,589,ABQ,LAX
1081700,58,504,ABQ,DAL
1080830,41,546,ABQ,SAN
1081155,3,589,ABQ,LAX
1080830,4,660,ABQ,HOU
1081805,2,504,ABQ,DAL
1081240,11,504,ABQ,DAL
1081015,2,423,ABQ,LAS
1081915,40,423,ABQ,LAS
1081115,26,303,ABQ,DEN
1080805,20,772,ABQ,OAK
1081915,6,504,ABQ,DAL
1081025,42,504,ABQ,DAL
1081720,30,303,ABQ,DEN
1081355,18,504,ABQ,DAL
1091340,53,1025,ABQ,SEA
1091705,68,772,ABQ,OAK
1091840,38,546,ABQ,SAN
1090920,12,285,ABQ,PHX
1091155,-2,624,ABQ,MCI
1090645,1,504,ABQ,DAL
1091305,-1,423,ABQ,LAS
1091110,156,285,ABQ,PHX
1090615,31,285,ABQ,PHX
1091620,6,285,ABQ,PHX
1091940,15,285,ABQ,PHX
1091415,13,660,ABQ,HOU
1090855,-2,974,ABQ,MDW
1091110,48,660,ABQ,HOU
1091045,0,1451,ABQ,BWI
1091615,86,974,ABQ,MDW
1090705,1,285,ABQ,PHX
1090725,0,589,ABQ,LAX
1091315,4,285,ABQ,PHX
1090745,-1,303,ABQ,DEN
1090650,-2,423,ABQ,LAS
1091815,8,589,ABQ,LAX
1091700,19,504,ABQ,DAL
1090830,-3,546,ABQ,SAN
1091155,6,589,ABQ,LAX
1090830,2,660,ABQ,HOU
1091805,8,504,ABQ,DAL
1091240,10,504,ABQ,DAL
1091015,0,423,ABQ,LAS
1091915,4,423,ABQ,LAS
1091115,22,303,ABQ,DEN
1090805,-5,772,ABQ,OAK
1091915,23,504,ABQ,DAL
1091025,5,504,ABQ,DAL
1091720,-3,303,ABQ,DEN
1091355,-5,504,ABQ,DAL
1101340,36,1025,ABQ,SEA
1101705,60,772,ABQ,OAK
1101840,166,546,ABQ,SAN
1100920,0,285,ABQ,PHX
1101155,0,624,ABQ,MCI
1100645,-4,504,ABQ,DAL
1101305,10,423,ABQ,LAS
1101110,-2,285,ABQ,PHX
1100615,-3,285,ABQ,PHX
1101620,5,285,ABQ,PHX
1101940,17,285,ABQ,PHX
1101415,6,660,ABQ,HOU
1100855,-1,974,ABQ,MDW
1101110,10,660,ABQ,HOU
1101045,7,1451,ABQ,BWI
1101615,-6,974,ABQ,MDW
1100705,-2,285,ABQ,PHX
1100725,-5,589,ABQ,LAX
1101315,6,285,ABQ,PHX
1100745,-1,303,ABQ,DEN
1100650,-2,423,ABQ,LAS
1101815,-1,589,ABQ,LAX
1101700,23,504,ABQ,DAL
1100830,-2,546,ABQ,SAN
1101155,-3,589,ABQ,LAX
1100830,-2,660,ABQ,HOU
1101805,29,504,ABQ,DAL
1101240,2,504,ABQ,DAL
1101015,1,423,ABQ,LAS
1101915,9,423,ABQ,LAS
1101115,76,303,ABQ,DEN
1100805,0,772,ABQ,OAK
1101915,74,504,ABQ,DAL
1101025,0,504,ABQ,DAL
1101720,0,303,ABQ,DEN
1101355,-2,504,ABQ,DAL
1111105,-4,423,ABQ,LAS
1110745,-4,423,ABQ,LAS
1111040,9,1451,ABQ,BWI
1111855,41,504,ABQ,DAL
1110855,-1,303,ABQ,DEN
1111705,-1,423,ABQ,LAS
1111710,-1,589,ABQ,LAX
1111340,0,772,ABQ,OAK
1110900,0,589,ABQ,LAX
